# t, y1_x, y1_y, y1_z, y2_x, y2_y, y2_z, w_x, w_y, w_z, q_true_1, q_true_2, q_true_3, q_true_4   | dt=0.05  r1=[1,0,0]  r2=[0,1,0]  true bias=[0.005,-0.003,0.002]  meas_noise=0.01  sigma_v=0.01
4.50000000,0.99017076,-0.12249423,-0.04144141,0.11122758,0.98685709,-0.00950906,-0.00851553,-0.00199233,0.04081686,0.00501895,-0.02232193,0.05836039,0.99803337
4.55000000,0.98061926,-0.12285736,-0.03005766,0.10596106,0.97181281,-0.03152261,0.01081269,-0.01152432,0.02335295,0.00513043,-0.02256594,0.05902545,0.99798820
4.60000000,1.00397533,-0.14610361,-0.04094049,0.13451127,0.98154122,-0.01698581,-0.02411080,-0.05290130,0.01403562,0.00524313,-0.02280981,0.05969085,0.99794250
4.65000000,1.00592608,-0.10233238,-0.04872283,0.13926285,0.99301253,0.00406255,0.00543578,-0.00704177,0.04498483,0.00535702,-0.02305355,0.06035660,0.99789625
4.70000000,1.02325549,-0.11352502,-0.05289890,0.13121792,0.98887425,-0.01866149,0.05029075,-0.01151057,0.04111239,0.00547211,-0.02329715,0.06102269,0.99784945
4.75000000,0.99142044,-0.12000434,-0.04203861,0.10347428,0.99899217,-0.02387683,-0.05479611,-0.01551087,0.03242359,0.00558840,-0.02354062,0.06168912,0.99780212
4.80000000,0.98415707,-0.11639279,-0.06017123,0.12009084,0.98630963,-0.01481816,0.02222524,-0.05797084,0.06107248,0.00570589,-0.02378395,0.06235588,0.99775423
4.85000000,0.99153162,-0.14495617,-0.06679578,0.12535372,0.98977868,-0.01568515,0.00855119,-0.00280699,0.07107546,0.00582457,-0.02402714,0.06302299,0.99770581
4.90000000,0.97959792,-0.13909066,-0.05860266,0.12968302,1.00426586,-0.01926600,-0.10202829,-0.08909703,-0.00854558,0.00594445,-0.02427018,0.06369044,0.99765683
4.95000000,0.98493697,-0.13278972,-0.04774232,0.12499363,1.00213585,-0.02201745,-0.02866441,0.00852602,-0.03995340,0.00606553,-0.02451309,0.06435822,0.99760731
5.00000000,0.99421436,-0.12901583,-0.05006043,0.14531138,0.98524450,0.00503805,-0.00013352,-0.06999762,0.03186312,0.00618780,-0.02475585,0.06502634,0.99755723
5.05000000,0.97935609,-0.13889508,-0.04507269,0.13630226,0.98506705,-0.00600154,0.06176183,0.05134791,0.05242590,0.00631126,-0.02499846,0.06569479,0.99750661
5.10000000,1.00355183,-0.15152231,-0.05267825,0.12339448,0.99230117,-0.02190374,0.00261410,0.07129024,0.02117328,0.00643592,-0.02524093,0.06636358,0.99745544
5.15000000,0.99385236,-0.13637446,-0.04919733,0.13344308,0.99541036,-0.00485281,0.08376697,0.00096575,0.05514226,0.00656177,-0.02548325,0.06703271,0.99740371
5.20000000,0.97800059,-0.13626861,-0.04100598,0.14336124,0.99285945,-0.00796157,0.03208937,0.04080076,0.04173097,0.00668880,-0.02572542,0.06770216,0.99735143
5.25000000,0.98574495,-0.13337014,-0.08016833,0.13984932,0.95407348,-0.03438275,0.03039362,0.00847954,-0.02318147,0.00681703,-0.02596744,0.06837195,0.99729860
5.30000000,0.98197151,-0.12436247,-0.05615531,0.15976884,0.99035068,-0.01339333,0.08254701,-0.00701415,-0.01600880,0.00694644,-0.02620930,0.06904207,0.99724521
5.35000000,0.98778374,-0.13976394,-0.06541414,0.13610074,0.98275824,-0.00855868,0.01183431,-0.02551849,0.02408222,0.00707704,-0.02645102,0.06971253,0.99719127
5.40000000,0.99089861,-0.13458027,-0.06221465,0.12956285,1.00103524,-0.02225715,-0.05302848,0.00697884,0.04956675,0.00720882,-0.02669257,0.07038331,0.99713677
5.45000000,0.97314451,-0.13979480,-0.04531158,0.14504250,0.99611455,-0.03251097,0.02518737,-0.02640020,0.00726658,0.00734179,-0.02693397,0.07105442,0.99708171
5.50000000,0.99693937,-0.12863868,-0.03517266,0.15576687,0.98850168,-0.01527855,0.04472430,-0.00744494,0.03471891,0.00747594,-0.02717521,0.07172586,0.99702609
5.55000000,0.99625139,-0.14536669,-0.06085724,0.13979444,0.99574041,-0.01911624,0.02569370,0.01710515,0.01212087,0.00761127,-0.02741630,0.07239763,0.99696991
5.60000000,0.99535427,-0.14232848,-0.06635956,0.15968282,0.98419413,-0.03604051,-0.03620866,-0.05852174,0.03123085,0.00774779,-0.02765722,0.07306972,0.99691317
5.65000000,0.98482909,-0.15082887,-0.04826052,0.14997935,0.99216031,-0.01573761,0.03812953,-0.10712723,0.01261269,0.00788548,-0.02789798,0.07374214,0.99685587
5.70000000,0.96553919,-0.14844421,-0.05494901,0.15835696,1.00067241,-0.01815743,-0.01175368,0.00884291,0.00531491,0.00802436,-0.02813857,0.07441489,0.99679800
5.75000000,0.98709893,-0.14028831,-0.06092456,0.15727967,0.99536430,-0.03008533,0.05422498,0.01838925,0.03349559,0.00816441,-0.02837900,0.07508796,0.99673957
5.80000000,0.97925908,-0.16008720,-0.06116666,0.15597028,0.97882622,-0.01651747,-0.04481395,-0.02197523,0.03385411,0.00830563,-0.02861926,0.07576135,0.99668058
5.85000000,1.01110094,-0.16661436,-0.04151209,0.15336441,0.99228434,-0.02006723,0.03065573,-0.01971940,0.09399078,0.00844803,-0.02885936,0.07643507,0.99662102
5.90000000,0.98185012,-0.14286551,-0.06311710,0.15258530,0.97724111,-0.01706153,0.07544279,-0.01630324,0.02017182,0.00859161,-0.02909928,0.07710911,0.99656089
5.95000000,0.97503174,-0.15782804,-0.07304157,0.14538107,0.99001468,-0.00878562,0.13649435,-0.03907399,0.09317850,0.00873636,-0.02933904,0.07778347,0.99650019
