t,q_1,q_2,q_3,q_4,P_theta_x,P_theta_y,P_theta_z,P_beta_x,P_beta_y,P_beta_z,q_true_1,q_true_2,q_true_3,q_true_4,b_x,b_y,b_z,b_true_x,b_true_y,b_true_z
2.250000000000000000e+00,2.293522757743350349e-01,-9.656505162105421386e-05,-1.167496563828882093e-03,9.733427768387135082e-01,2.694409122971992330e-05,2.549621917807296325e-05,2.091671237942643885e-05,3.447053528941426193e-05,3.437410159793837514e-05,3.309157356165604079e-05,2.231063399999999863e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.747941100000000469e-01,-3.898340692336496431e-03,-1.077974094030964558e-02,1.022740623472339575e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
2.299999999999999822e+00,2.329975914011771232e-01,7.512476035031699900e-04,-7.624651684076487598e-04,9.724767229477297992e-01,2.690995504230147430e-05,2.539482418388918776e-05,2.096793593541009697e-05,3.387566364844383360e-05,3.377708705853494704e-05,3.255043890240875266e-05,2.279774999999999996e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.736664000000000430e-01,-2.892487080659091395e-03,-1.182057433743818886e-02,4.656445421258042930e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
2.350000000000000089e+00,2.389147892458790279e-01,-9.626147440063640955e-04,9.414272359681515913e-04,9.710396029860014488e-01,2.687704894516364031e-05,2.530062160415785441e-05,2.101369939341415834e-05,3.330120283145765567e-05,3.320163383342718678e-05,3.202597672395041589e-05,2.328429700000000102e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.725143499999999719e-01,-3.173569254595986870e-03,-1.158579161628551547e-02,-4.341492516342773189e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
2.399999999999999911e+00,2.442436869176576597e-01,1.665068598119165107e-04,1.722260531464885969e-03,9.697123426537359592e-01,2.684541593283719494e-05,2.521654117332657361e-05,2.105079727422879055e-05,3.274612969019439628e-05,3.264524200850824130e-05,3.151868653256970434e-05,2.377026100000000086e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.713379800000000452e-01,-3.800477345539314631e-03,-1.193217004653096547e-02,-8.312717272503814068e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
2.450000000000000178e+00,2.483330101018797198e-01,2.795207290245657443e-03,1.704948932445455234e-03,9.686691881437552443e-01,2.681472067738485920e-05,2.512387217120411046e-05,2.109808632519707567e-05,3.220944519119747432e-05,3.210690659034431423e-05,3.102783619103684947e-05,2.425563000000000025e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.701373300000000199e-01,-3.421526659354548645e-03,-1.260576263530092250e-02,-1.742135476322993651e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
2.500000000000000000e+00,2.541728884637400321e-01,3.815274016921914833e-03,2.756382943967387693e-03,9.671473459650505866e-01,2.678496404861903393e-05,2.501809823213607898e-05,2.116007878191836759e-05,3.169025429004488899e-05,3.158663206908673222e-05,3.055180289975824092e-05,2.474039399999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.689124300000000467e-01,-3.192110210740339848e-03,-1.376425914191949096e-02,-4.291588614410348922e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
2.549999999999999822e+00,2.603598865882508773e-01,1.302107746552002990e-03,2.650524393005129764e-03,9.655071251376717845e-01,2.675599955721177106e-05,2.493472112029952340e-05,2.120119194357072029e-05,3.118770037757821051e-05,3.108314488893826344e-05,3.009028111785294241e-05,2.522453900000000138e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.676633000000000040e-01,-4.196413738651162337e-03,-1.238393299070531146e-02,5.826481147602934540e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
2.600000000000000089e+00,2.653544502096514268e-01,4.476832255050355869e-04,3.486363311866696232e-03,9.641445226751645947e-01,2.672827138203247283e-05,2.482723565057485374e-05,2.126740915075190884e-05,3.070102915754497280e-05,3.059475783412009557e-05,2.964343453661423159e-05,2.570805299999999738e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.663899799999999818e-01,-3.764662953427820417e-03,-1.210989784812990105e-02,6.988219924456667408e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
2.649999999999999911e+00,2.694415614150470484e-01,3.107088393290725111e-03,2.808636635376838588e-03,9.630076336894677347e-01,2.670139443751769288e-05,2.472767608991977570e-05,2.132703046181408206e-05,3.022947687290505382e-05,3.012207592231174252e-05,2.920939476999313787e-05,2.619092499999999824e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.650925099999999590e-01,-2.835980079669423500e-03,-1.339429573926527971e-02,1.312780882366616775e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
2.700000000000000178e+00,2.726547712642883314e-01,2.675154838635686403e-03,1.898939454723439554e-03,9.621063419821924700e-01,2.667500610160472349e-05,2.464969928132171149e-05,2.136662659471275983e-05,2.977232757235126544e-05,2.966448680574997971e-05,2.878751861366470207e-05,2.667314199999999969e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.637708999999999859e-01,-1.974426079608537690e-03,-1.258900065575778437e-02,1.575208464423489283e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
2.750000000000000000e+00,2.779602557666170370e-01,5.766754462439070781e-04,-4.874747987490308946e-04,9.605922787675877927e-01,2.664974841479764294e-05,2.456031922915223587e-05,2.141851480963659167e-05,2.932895808908966332e-05,2.922102703694336989e-05,2.837750518970936370e-05,2.715469099999999747e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.624251999999999807e-01,-1.610481004473193496e-03,-1.141427191915051279e-02,1.644927189367540116e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
2.799999999999999822e+00,2.808060654575753046e-01,2.544052914265780476e-03,6.739259086249578491e-04,9.597609219075734499e-01,2.662530308289086671e-05,2.450436360705165480e-05,2.143803823899720806e-05,2.889873233372565424e-05,2.879051446083224231e-05,2.797934963107512682e-05,2.763556300000000188e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.610554399999999831e-01,-1.361089736507466782e-03,-1.268838828477464320e-02,1.352673900240025087e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
2.850000000000000089e+00,2.871807084929389187e-01,2.214214591003323043e-03,-8.381246955380611610e-04,9.578734965903553666e-01,2.660141745199484173e-05,2.440109924971970882e-05,2.150614736619766858e-05,2.848106331264165948e-05,2.837249262615738462e-05,2.759246512785997382e-05,2.811574299999999860e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.596616599999999719e-01,-1.184194517536424698e-03,-1.275112295304780229e-02,1.542547128198768457e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
2.899999999999999911e+00,2.911977370537106036e-01,4.946529929788450082e-03,-4.624436166189393300e-04,9.566499861090017598e-01,2.657810454008752610e-05,2.431579507387829651e-05,2.155740656065552021e-05,2.807541981770689214e-05,2.796630607815620435e-05,2.721643267560781057e-05,2.859521999999999897e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.582438800000000478e-01,-5.217136062389478605e-04,-1.314749834759492038e-02,1.538311910195849352e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
2.950000000000000178e+00,2.973129923902572136e-01,1.745487816580335678e-03,-2.668628097048274510e-03,9.547747463419383740e-01,2.655580533444848023e-05,2.422170136569973760e-05,2.161806120282261070e-05,2.768127293404467322e-05,2.757189006608462494e-05,2.685044596239135643e-05,2.907398299999999769e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.568021500000000179e-01,-5.127657894560198578e-04,-1.248408392402307679e-02,1.711548766156791024e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.000000000000000000e+00,3.023284730762994532e-01,1.933688550442390212e-04,-9.696082102249619543e-04,9.532032925015303526e-01,2.653411580348917045e-05,2.413681005500675639e-05,2.167045254081662582e-05,2.729814913978691399e-05,2.718815139585075224e-05,2.649463810437331001e-05,2.955201800000000212e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.553365000000000329e-01,-4.546094007076962695e-04,-1.242008307361339506e-02,1.060611305016550578e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.049999999999999822e+00,3.053466447124613126e-01,6.764805776577996607e-04,-1.981197995731650424e-03,9.522389635965183841e-01,2.651283684424388440e-05,2.405792412114750848e-05,2.171788967722684027e-05,2.692559113288799100e-05,2.681484094763607589e-05,2.614844306677157964e-05,3.002931500000000087e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.538469600000000215e-01,3.753040534122962569e-04,-1.281429076136108951e-02,1.037333030095450963e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.100000000000000089e+00,3.117088857758698595e-01,1.273813511981028912e-03,-4.061363446438138970e-04,9.501767114493872013e-01,2.649215077775548464e-05,2.396851285761796103e-05,2.177675404012505738e-05,2.656316442478229143e-05,2.645216972934124540e-05,2.581087216358025696e-05,3.050586100000000078e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.523335800000000129e-01,9.227445617492632899e-05,-1.277884161610759808e-02,3.113446406860187433e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.149999999999999911e+00,3.150404371424471717e-01,2.014201931001059417e-03,-3.035646803755148726e-03,9.490712569687062006e-01,2.647195355870852386e-05,2.389827159429589872e-05,2.181730391897662933e-05,2.621045627454201174e-05,2.609871376856067447e-05,2.548250321525575809e-05,3.098164500000000210e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.507963900000000468e-01,3.937117217705212108e-04,-1.251691388178027657e-02,8.789491268944764433e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.200000000000000178e+00,3.218573965267368941e-01,8.189766532664867092e-04,-2.484228244777638914e-03,9.467845447557222682e-01,2.645269803604978953e-05,2.382057433131341956e-05,2.186575462506075765e-05,2.586708071938718310e-05,2.575479180805314986e-05,2.516234523181526658e-05,3.145665400000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.492354299999999911e-01,-7.903545992981687645e-04,-1.252427777176955484e-02,8.392088957936577089e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.250000000000000000e+00,3.264408767339980200e-01,2.186455472691192520e-03,-1.892971423861846249e-03,9.452131982091621643e-01,2.643334182120345204e-05,2.371931511377561635e-05,2.193909145574715819e-05,2.553266810576188851e-05,2.541897489782404528e-05,2.485105501036966892e-05,3.193087600000000248e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.476507400000000469e-01,-5.068565803461371139e-04,-1.211019260976143631e-02,-6.627224966814713710e-05,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.299999999999999822e+00,3.325810267797524866e-01,3.929777740995945125e-04,6.045759008512436358e-04,9.430744088790525836e-01,2.641515714868352164e-05,2.362122268672868934e-05,2.200937146046334306e-05,2.520686917408864814e-05,2.509229707569953313e-05,2.454702447013448662e-05,3.240430000000000255e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.460423500000000319e-01,-8.850599750497196733e-04,-1.186573583230188071e-02,-7.506745763409875243e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.350000000000000089e+00,3.382218859852964554e-01,-2.936552862700485527e-04,1.477558304255418946e-03,9.410651871302961879e-01,2.639720365310769504e-05,2.351972096410070599e-05,2.208396339726648156e-05,2.488935660661352334e-05,2.477375550650178914e-05,2.425061176142659814e-05,3.287691400000000153e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.444103200000000253e-01,-9.983846899569782159e-04,-1.212596413775831120e-02,-1.097465845767830496e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.399999999999999911e+00,3.407839150238377579e-01,7.717510751585703304e-04,2.581294165691024292e-05,9.401413335211868949e-01,2.637954106990658722e-05,2.343759672226584429e-05,2.214001673751425555e-05,2.457981305119100903e-05,2.446329307543328914e-05,2.396131965791017425e-05,3.334870699999999966e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.427546700000000168e-01,-1.821982696546088154e-04,-1.151758198085778458e-02,-4.725415144138601291e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.450000000000000178e+00,3.471361603596140322e-01,2.741445062155577900e-04,-2.780600505670242049e-03,9.378105775029422775e-01,2.636239741770068308e-05,2.333753711752393014e-05,2.221465783912882709e-05,2.427794630231601585e-05,2.416123258852389164e-05,2.367829776233302210e-05,3.381966499999999876e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.410754599999999748e-01,-2.351422275895917100e-04,-1.129428920129811782e-02,-5.411920089374568045e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.500000000000000000e+00,3.512507660075296356e-01,-6.413818670744630144e-04,-4.931811393381392052e-03,9.362682122366456916e-01,2.634596999804873028e-05,2.325786445190817562e-05,2.226922151073181493e-05,2.398346960674753206e-05,2.386634494490641426e-05,2.340216999789655183e-05,3.428977799999999854e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.393727200000000499e-01,2.837114367097443978e-06,-1.108427744318882073e-02,5.507396082462884734e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.549999999999999822e+00,3.552706564736290984e-01,1.551320031531717904e-03,-2.480401636740085704e-03,9.347589002853500251e-01,2.632915514752373940e-05,2.317992244099117833e-05,2.232342090526973376e-05,2.369610167443895359e-05,2.357870385501958360e-05,2.313242006404600125e-05,3.475903399999999976e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.376465000000000494e-01,3.079384915459922826e-04,-1.195401071049085814e-02,-9.981717228471189210e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.600000000000000089e+00,3.597481370011608726e-01,3.560470196144845199e-03,-2.026153431267402154e-03,9.330404576857582732e-01,2.631306664952943555e-05,2.309278345826370013e-05,2.238711531945946763e-05,2.341561509367215825e-05,2.329805071237671081e-05,2.286878554624981224e-05,3.522742099999999765e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.358968300000000129e-01,7.441500124634513411e-04,-1.260849730732145797e-02,-1.292116900514066148e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.649999999999999911e+00,3.642192243301036747e-01,3.460110405063794754e-03,-5.272986486852993156e-03,9.312918875829812038e-01,2.629722467275941682e-05,2.302313071115129700e-05,2.243394890173127900e-05,2.314174406669335094e-05,2.302417202305810941e-05,2.261103686159488289e-05,3.569492699999999852e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.341237700000000199e-01,7.094896948120482790e-04,-1.200792635762546259e-02,-7.663922684705033869e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.700000000000000178e+00,3.669459740649558266e-01,3.903167903359518838e-04,-5.575600917403843865e-03,9.302254632317553673e-01,2.628249113115683455e-05,2.295498715091576946e-05,2.247909219648470584e-05,2.287426469449233254e-05,2.275650937533858062e-05,2.235927700368964667e-05,3.616153999999999757e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.323273600000000494e-01,1.311229312471046994e-03,-1.126510867050150959e-02,-6.679187852978872488e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.750000000000000000e+00,3.717167750903742074e-01,3.701037105277654553e-03,-5.418806823373942781e-03,9.283229922679758772e-01,2.626752887916882035e-05,2.287251714219571173e-05,2.253971382991712454e-05,2.261295588151794085e-05,2.249535566149553185e-05,2.211280693880907130e-05,3.662725000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.305076300000000300e-01,1.600403591590292187e-03,-1.195405438107559164e-02,-4.561085493149795076e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.799999999999999822e+00,3.772112319783694767e-01,3.398684179483310499e-03,-1.584749691068989023e-03,9.261196596464332798e-01,2.625302105376803365e-05,2.279450521939762058e-05,2.259627672431222548e-05,2.235758814555017216e-05,2.224014631398169982e-05,2.187178101334643818e-05,3.709204400000000179e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.286646499999999804e-01,1.396109528310118938e-03,-1.244027022343692675e-02,-1.547410567327272115e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.850000000000000089e+00,3.826503438902755239e-01,2.427575134768803281e-03,-1.888198621496583801e-03,9.238881187165384201e-01,2.623868344648616759e-05,2.271748243525136771e-05,2.265246292183786215e-05,2.210798319106780291e-05,2.199036442701714247e-05,2.163631004549535817e-05,3.755591099999999738e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.267984400000000011e-01,9.679604425218211843e-04,-1.137860822852254303e-02,-1.622893819903774466e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.899999999999999911e+00,3.868505263252899340e-01,3.398420199791939156e-03,-1.435634712364837777e-03,9.221350551708596965e-01,2.622490993764970243e-05,2.263392466088431714e-05,2.271535989979401348e-05,2.186393971836043907e-05,2.174586233589041785e-05,2.140619162418910628e-05,3.801883899999999872e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.249090699999999998e-01,1.095582440684927461e-03,-1.144198143580772362e-02,-1.616812081551081233e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.950000000000000178e+00,3.937147539998633872e-01,2.332888210993935840e-03,-1.555878288181971681e-03,9.192283880288806275e-01,2.621131491616848712e-05,2.254014655159383571e-05,2.278909669534415333e-05,2.162527052833012188e-05,2.150694231903188715e-05,2.118080374812144438e-05,3.848081600000000102e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.229965799999999554e-01,4.343485345510249545e-04,-1.107145722920222647e-02,-2.158118063402057144e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
4.000000000000000000e+00,3.974735810175711870e-01,1.453511760375225019e-03,-4.073303962609888841e-03,9.176034262640145878e-01,2.619803693251682760e-05,2.244395798706299715e-05,2.286557968286950120e-05,2.139180592877621529e-05,2.127284788067350713e-05,2.096052600722949543e-05,3.894183099999999897e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.210610099999999578e-01,9.842755593254069041e-04,-9.910504276633839635e-03,-1.797294996632116523e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
4.049999999999999822e+00,4.015457089511556554e-01,2.215392813113782958e-03,-1.675186325374654686e-03,9.158347718930378578e-01,2.618526263543683683e-05,2.236189291491013061e-05,2.292819457731992206e-05,2.116336341020084140e-05,2.104431948313720483e-05,2.074437558897144338e-05,3.940187299999999837e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.191024100000000363e-01,1.325000918914918556e-03,-1.015352248382642326e-02,-2.166969087733395128e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
4.099999999999999645e+00,4.076198399527335980e-01,2.079180692595417566e-03,3.742841511377845241e-03,9.131416835420317346e-01,2.617308858242932336e-05,2.228478485131228651e-05,2.298599718987886920e-05,2.093978893905052343e-05,2.082084332147255768e-05,2.053253403257792055e-05,3.986092999999999997e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.171208400000000482e-01,7.441384810356331840e-04,-1.044696778823477057e-02,-3.324286424025534384e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
4.150000000000000355e+00,4.142867306074645151e-01,2.008988134893548334e-03,4.962130688758345856e-03,9.101306752704688696e-01,2.616056553213335072e-05,2.216770069796626284e-05,2.308469564094684190e-05,2.072092648227498102e-05,2.060165787048972766e-05,2.032542896868849494e-05,4.031898999999999900e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.151163300000000334e-01,7.756056465510119055e-04,-9.743325874525568878e-03,-3.203521476556414962e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
4.200000000000000178e+00,4.170266701240424312e-01,3.179432069865772720e-03,4.166659118038551664e-03,9.088791374923071986e-01,2.614832232298335474e-05,2.207442400906575866e-05,2.315996416591381186e-05,2.050663065679829184e-05,2.038710672908751901e-05,2.012246370015474537e-05,4.077604200000000123e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.130889500000000103e-01,1.928645651867072573e-03,-9.704777200844325047e-03,-2.551042826101079363e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
