t,y1_x,y1_y,y1_z,y2_x,y2_y,y2_z,w_x,w_y,w_z,q_true_1,q_true_2,q_true_3,q_true_4,r1_x,r1_y,r1_z,r2_x,r2_y,r2_z,sun_valid
15210.000000,0.605071,-0.695196,-0.388061,269.925517,206.159133,288.776733,0.000000,-0.001144,-0.000001,0.396090,-0.792294,-0.431368,0.171188,0.191159,-0.900559,-0.390451,-445.799080,13.276721,-14.425949,1
15220.000000,0.601454,-0.693865,-0.395984,277.092177,206.591592,278.799766,-0.000000,-0.001144,-0.000000,0.393616,-0.793260,-0.433627,0.166653,0.191161,-0.900559,-0.390451,-443.844370,6.730006,-10.886335,1
15230.000000,0.596355,-0.694786,-0.402037,283.038086,206.780729,269.016793,-0.000000,-0.001145,-0.000000,0.391129,-0.794200,-0.435871,0.162113,0.191163,-0.900558,-0.390451,-441.750827,0.276002,-7.299037,1
15240.000000,0.592175,-0.694179,-0.409200,289.663834,206.350217,258.230315,-0.000000,-0.001145,-0.000000,0.388629,-0.795115,-0.438102,0.157567,0.191165,-0.900558,-0.390451,-439.520589,-6.082857,-3.666346,1
15250.000000,0.587741,-0.694052,-0.415755,295.553521,205.825536,247.895373,-0.000001,-0.001145,-0.000001,0.386116,-0.796003,-0.440318,0.153016,0.191167,-0.900558,-0.390450,-437.155802,-12.344243,0.009473,1
15260.000000,0.582473,-0.695112,-0.421361,301.037104,205.689074,237.251489,0.000000,-0.001144,-0.000000,0.383591,-0.796865,-0.442519,0.148460,0.191169,-0.900557,-0.390450,-434.658613,-18.505934,3.726175,1
15270.000000,0.578398,-0.693952,-0.428820,305.761136,205.778716,225.998551,-0.000001,-0.001144,-0.000000,0.381053,-0.797702,-0.444706,0.143899,0.191171,-0.900557,-0.390450,-432.031169,-24.565801,7.481545,1
15280.000000,0.572480,-0.694247,-0.436220,309.631317,205.545508,215.910926,-0.000000,-0.001145,-0.000000,0.378503,-0.798512,-0.446879,0.139333,0.191173,-0.900556,-0.390450,-429.275608,-30.521810,11.273393,1
15290.000000,0.567590,-0.694756,-0.441764,315.261831,205.944969,204.752376,0.000000,-0.001145,-0.000001,0.375941,-0.799296,-0.449037,0.134763,0.191175,-0.900556,-0.390450,-426.394061,-36.372007,15.099555,1
15300.000000,0.562759,-0.694166,-0.448817,318.541863,205.243917,194.188143,-0.000001,-0.001145,-0.000001,0.373366,-0.800054,-0.451180,0.130188,0.191177,-0.900556,-0.390450,-423.388641,-42.114516,18.957895,1
15310.000000,0.557006,-0.694432,-0.455531,322.583419,205.612138,182.377109,-0.000000,-0.001145,-0.000001,0.370779,-0.800785,-0.453308,0.125610,0.191179,-0.900555,-0.390449,-420.261449,-47.747531,22.846301,1
15320.000000,0.552150,-0.694467,-0.461353,324.862544,204.739225,171.737115,-0.000000,-0.001145,-0.000001,0.368179,-0.801491,-0.455422,0.121027,0.191181,-0.900555,-0.390449,-417.014567,-53.269310,26.762684,1
15330.000000,0.548516,-0.693828,-0.466619,328.275450,205.162539,160.681231,-0.000001,-0.001145,-0.000001,0.365568,-0.802170,-0.457521,0.116440,0.191183,-0.900555,-0.390449,-413.650059,-58.678165,30.704981,1
15340.000000,0.541210,-0.694587,-0.473964,330.524677,205.654484,148.969043,-0.000001,-0.001144,0.000000,0.362945,-0.802823,-0.459605,0.111849,0.191185,-0.900554,-0.390449,-410.169974,-63.972459,34.671149,1
15350.000000,0.535403,-0.694968,-0.479962,332.203058,204.945086,137.965911,-0.000001,-0.001145,0.000000,0.360310,-0.803450,-0.461673,0.107255,0.191187,-0.900554,-0.390449,-406.576340,-69.150594,38.659162,1
15360.000000,0.529915,-0.695016,-0.485945,334.675185,204.938114,127.233324,-0.000000,-0.001145,-0.000000,0.357663,-0.804050,-0.463727,0.102657,0.191189,-0.900554,-0.390449,-402.871174,-74.211011,42.667012,1
15370.000000,0.525405,-0.693441,-0.493040,335.779774,204.795038,115.883863,-0.000001,-0.001144,-0.000001,0.355004,-0.804624,-0.465765,0.098055,0.191191,-0.900553,-0.390449,-399.056479,-79.152182,46.692707,1
15380.000000,0.518865,-0.695275,-0.497365,336.265755,204.413588,104.042215,-0.000001,-0.001145,-0.000001,0.352334,-0.805172,-0.467788,0.093451,0.191193,-0.900553,-0.390448,-395.134248,-83.972601,50.734262,1
15390.000000,0.512241,-0.694437,-0.505337,336.515795,204.958873,93.076875,-0.000000,-0.001144,-0.000001,0.349652,-0.805693,-0.469796,0.088843,0.191195,-0.900552,-0.390448,-391.106470,-88.670783,54.789706,1
15400.000000,0.507454,-0.695037,-0.509327,336.777576,204.608815,81.822298,-0.000000,-0.001145,-0.000000,0.346959,-0.806188,-0.471789,0.084233,0.191197,-0.900552,-0.390448,-386.975133,-93.245259,58.857068,1
15410.000000,0.500956,-0.694949,-0.515838,336.560588,204.434903,71.105014,-0.000001,-0.001145,-0.000001,0.344254,-0.806657,-0.473766,0.079620,0.191199,-0.900552,-0.390448,-382.742230,-97.694572,62.934383,1
15420.000000,0.494504,-0.694270,-0.522930,335.552244,205.009521,59.949211,-0.000000,-0.001145,-0.000000,0.341539,-0.807099,-0.475728,0.075004,0.191201,-0.900551,-0.390448,-378.409764,-102.017275,67.019686,1
15430.000000,0.489282,-0.693732,-0.528525,334.661490,203.854688,48.917452,-0.000001,-0.001145,-0.000001,0.338812,-0.807515,-0.477674,0.070386,0.191203,-0.900551,-0.390448,-373.979753,-106.211927,71.111007,1
15440.000000,0.483352,-0.694020,-0.533580,333.845449,204.591984,38.067779,-0.000000,-0.001145,-0.000000,0.336074,-0.807904,-0.479604,0.065765,0.191205,-0.900551,-0.390447,-369.454241,-110.277094,75.206372,1
15450.000000,0.477095,-0.695215,-0.537639,331.986556,204.696410,27.418810,-0.000001,-0.001145,-0.000001,0.333324,-0.808267,-0.481519,0.061142,0.191207,-0.900550,-0.390447,-364.835298,-114.211350,79.303797,1
15460.000000,0.472108,-0.695474,-0.541691,329.716913,204.047521,16.677745,-0.000000,-0.001145,-0.000001,0.330565,-0.808604,-0.483417,0.056518,0.191209,-0.900550,-0.390447,-360.125033,-118.013272,83.401289,1
15470.000000,0.464880,-0.695065,-0.548426,326.973991,203.731859,5.932298,-0.000001,-0.001144,-0.000000,0.327794,-0.808914,-0.485301,0.051891,0.191211,-0.900550,-0.390447,-355.325598,-121.681449,87.496844,1
15480.000000,0.459091,-0.693879,-0.554768,324.321318,204.401819,-4.258765,-0.000000,-0.001145,-0.000000,0.325012,-0.809198,-0.487168,0.047263,0.191213,-0.900549,-0.390447,-350.439194,-125.214478,91.588441,1
15490.000000,0.452096,-0.694602,-0.559586,321.639772,203.499398,-15.233039,-0.000001,-0.001144,-0.000001,0.322220,-0.809455,-0.489019,0.042633,0.191215,-0.900549,-0.390447,-345.468082,-128.610973,95.674046,1
15500.000000,0.445300,-0.694179,-0.565530,318.065249,203.751163,-25.235213,-0.000001,-0.001144,-0.000000,0.319417,-0.809685,-0.490854,0.038002,0.191217,-0.900548,-0.390446,-340.414583,-131.869564,99.751611,1
15510.000000,0.440940,-0.694244,-0.568856,314.182695,203.272288,-34.926096,-0.000000,-0.001145,-0.000001,0.316604,-0.809890,-0.492673,0.033369,0.191219,-0.900548,-0.390446,-335.281092,-134.988905,103.819070,1
15520.000000,0.433198,-0.694218,-0.574805,310.359766,204.000663,-45.416002,-0.000000,-0.001145,-0.000000,0.313781,-0.810067,-0.494477,0.028736,0.191221,-0.900548,-0.390446,-330.070077,-137.967680,107.874342,1
15530.000000,0.427091,-0.693933,-0.579698,305.210365,203.388633,-55.029873,-0.000001,-0.001145,-0.000001,0.310947,-0.810218,-0.496263,0.024101,0.191223,-0.900547,-0.390446,-324.784087,-140.804610,111.915334,1
15540.000000,0.419502,-0.695509,-0.583340,301.416469,203.388177,-64.535342,-0.000001,-0.001145,-0.000000,0.308103,-0.810343,-0.498034,0.019466,0.191225,-0.900547,-0.390446,-319.425680,-143.498500,115.940003,1
15550.000000,0.413121,-0.694420,-0.589162,296.037479,202.998854,-73.787774,0.000000,-0.001144,-0.000001,0.305249,-0.810441,-0.499788,0.014830,0.191227,-0.900547,-0.390446,-313.997381,-146.048189,119.946307,1
15560.000000,0.407825,-0.693480,-0.593940,290.647064,203.471887,-82.675408,-0.000000,-0.001144,-0.000000,0.302385,-0.810513,-0.501526,0.010194,0.191229,-0.900546,-0.390446,-308.501910,-148.452452,123.932032,1
15570.000000,0.399208,-0.695497,-0.597425,285.370780,202.960917,-91.873013,-0.000000,-0.001145,0.000000,0.299511,-0.810558,-0.503248,0.005557,0.191231,-0.900546,-0.390445,-302.942092,-150.710131,127.894960,1
15580.000000,0.393183,-0.693588,-0.603608,279.526256,202.706952,-100.441374,-0.000001,-0.001144,-0.000000,0.296627,-0.810576,-0.504953,0.000920,0.191233,-0.900546,-0.390445,-297.320866,-152.820152,131.832863,1
15590.000000,0.385569,-0.694607,-0.607337,273.515123,202.591409,-107.992464,-0.000001,-0.001144,-0.000000,0.293734,-0.810568,-0.506642,-0.003717,0.191235,-0.900545,-0.390445,-291.641273,-154.781528,135.743518,1
15600.000000,0.379836,-0.693315,-0.612405,267.105535,202.254990,-116.501970,-0.000000,-0.001145,-0.000001,0.290831,-0.810534,-0.508314,-0.008353,0.191237,-0.900545,-0.390445,-285.906461,-156.593370,139.624708,1
15610.000000,0.371967,-0.693399,-0.617121,260.558973,202.347540,-124.392787,-0.000000,-0.001145,-0.000000,0.287918,-0.810473,-0.509969,-0.012990,0.191239,-0.900545,-0.390445,-280.119680,-158.254896,143.474227,1
15620.000000,0.365344,-0.694985,-0.619290,253.239773,202.019477,-131.583984,-0.000000,-0.001144,-0.000000,0.284996,-0.810385,-0.511608,-0.017626,0.191241,-0.900544,-0.390445,-274.284276,-159.765443,147.289886,1
15630.000000,0.355646,-0.694585,-0.625354,245.995710,202.008914,-139.479714,-0.000000,-0.001144,-0.000001,0.282065,-0.810271,-0.513230,-0.022262,0.191243,-0.900544,-0.390444,-268.403689,-161.124469,151.069522,1
15640.000000,0.350539,-0.694027,-0.628847,238.702797,202.808209,-146.941106,-0.000000,-0.001145,-0.000001,0.279124,-0.810130,-0.514835,-0.026896,0.191245,-0.900543,-0.390444,-262.481443,-162.331564,154.811002,1
15650.000000,0.341546,-0.694716,-0.633022,231.265569,201.490353,-153.694074,-0.000001,-0.001144,-0.000000,0.276174,-0.809963,-0.516423,-0.031530,0.191247,-0.900543,-0.390444,-256.521141,-163.386457,158.512231,1
15660.000000,0.337251,-0.695312,-0.634668,223.981846,201.261229,-159.857893,-0.000001,-0.001145,-0.000000,0.273216,-0.809770,-0.517995,-0.036163,0.191249,-0.900543,-0.390444,-250.526454,-164.289021,162.171157,1
15670.000000,0.329590,-0.694526,-0.639534,215.221788,201.590231,-165.135045,-0.000000,-0.001145,-0.000001,0.270248,-0.809550,-0.519549,-0.040795,0.191251,-0.900542,-0.390444,-244.501116,-165.039279,165.785784,1
15680.000000,0.320369,-0.695196,-0.643479,207.472203,200.996456,-171.656056,-0.000000,-0.001145,-0.000001,0.267271,-0.809303,-0.521087,-0.045425,0.191254,-0.900542,-0.390444,-238.448906,-165.637409,169.354171,1
15690.000000,0.315330,-0.694188,-0.647047,199.408622,200.868089,-176.718255,-0.000000,-0.001144,-0.000001,0.264286,-0.809030,-0.522607,-0.050054,0.191256,-0.900542,-0.390443,-232.373647,-166.083744,172.874444,1
15700.000000,0.307496,-0.695211,-0.649714,191.159860,200.046556,-182.582152,-0.000001,-0.001144,-0.000000,0.261292,-0.808730,-0.524110,-0.054682,0.191258,-0.900541,-0.390443,-226.279183,-166.378777,176.344802,1
15710.000000,0.298222,-0.694012,-0.655294,182.064341,200.816728,-186.924563,-0.000000,-0.001145,-0.000001,0.258290,-0.808404,-0.525596,-0.059307,0.191260,-0.900541,-0.390443,-220.169377,-166.523160,179.763525,1
15720.000000,0.291321,-0.695340,-0.656989,173.645388,200.048439,-191.851628,-0.000001,-0.001145,-0.000000,0.255279,-0.808052,-0.527065,-0.063930,0.191262,-0.900541,-0.390443,-214.048088,-166.517705,183.128976,1
15730.000000,0.283878,-0.695233,-0.660352,164.918369,200.393340,-196.012458,-0.000000,-0.001145,-0.000000,0.252260,-0.807673,-0.528517,-0.068552,0.191264,-0.900540,-0.390443,-207.919166,-166.363380,186.439611,1
15740.000000,0.275875,-0.694560,-0.664439,155.999302,200.259239,-200.295313,-0.000001,-0.001145,-0.000000,0.249232,-0.807267,-0.529952,-0.073171,0.191266,-0.900540,-0.390443,-201.786434,-166.061308,189.693983,1
15750.000000,0.267595,-0.694985,-0.667374,147.102164,200.122917,-203.297626,-0.000001,-0.001144,-0.000001,0.246196,-0.806836,-0.531369,-0.077788,0.191268,-0.900539,-0.390443,-195.653673,-165.612759,192.890746,1
15760.000000,0.262730,-0.694474,-0.669835,137.891656,199.641008,-206.605168,-0.000000,-0.001145,-0.000000,0.243153,-0.806377,-0.532768,-0.082402,0.191270,-0.900539,-0.390442,-189.524615,-165.019149,196.028660,1
15770.000000,0.253551,-0.693996,-0.673855,128.580381,199.245791,-209.194860,-0.000000,-0.001145,-0.000001,0.240101,-0.805893,-0.534151,-0.087014,0.191272,-0.900539,-0.390442,-183.402921,-164.282028,199.106595,1
15780.000000,0.245245,-0.694025,-0.676892,119.486630,199.482565,-211.709660,-0.000001,-0.001144,-0.000000,0.237042,-0.805382,-0.535515,-0.091622,0.191274,-0.900538,-0.390442,-177.292174,-163.403074,202.123532,1
15790.000000,0.239125,-0.693868,-0.679239,110.379662,199.496700,-214.744883,-0.000001,-0.001145,-0.000001,0.233974,-0.804845,-0.536863,-0.096228,0.191276,-0.900538,-0.390442,-171.195863,-162.384083,205.078564,1
15800.000000,0.228400,-0.695766,-0.680987,101.528653,198.602646,-215.549756,-0.000001,-0.001144,-0.000000,0.230899,-0.804281,-0.538192,-0.100831,0.191278,-0.900538,-0.390442,-165.117375,-161.226957,207.970902,1
15810.000000,0.222359,-0.694219,-0.684556,91.968820,198.248178,-217.729097,-0.000001,-0.001144,-0.000001,0.227817,-0.803691,-0.539504,-0.105430,0.191280,-0.900537,-0.390442,-159.059979,-159.933692,210.799868,1
15820.000000,0.214102,-0.694683,-0.686714,82.584720,198.272960,-218.802494,-0.000001,-0.001145,-0.000001,0.224727,-0.803075,-0.540799,-0.110026,0.191282,-0.900537,-0.390441,-153.026819,-158.506368,213.564900,1
15830.000000,0.205884,-0.695281,-0.688619,73.378622,198.202304,-219.748959,-0.000001,-0.001144,-0.000001,0.221629,-0.802432,-0.542075,-0.114618,0.191284,-0.900537,-0.390441,-147.020906,-156.947132,216.265546,1
15840.000000,0.198745,-0.694420,-0.691579,64.175560,198.733709,-220.247826,-0.000000,-0.001145,-0.000000,0.218525,-0.801763,-0.543334,-0.119206,0.191286,-0.900536,-0.390441,-141.045104,-155.258185,218.901464,1
15850.000000,0.190776,-0.694750,-0.693489,55.340071,197.210861,-220.643298,-0.000001,-0.001145,-0.000000,0.215413,-0.801068,-0.544576,-0.123791,0.191288,-0.900536,-0.390441,-135.102132,-153.441768,221.472416,1
15860.000000,0.183773,-0.694818,-0.695309,45.693640,197.829068,-220.315423,-0.000001,-0.001145,-0.000001,0.212294,-0.800347,-0.545799,-0.128371,0.191290,-0.900535,-0.390441,-129.194551,-151.500146,223.978265,1
15870.000000,0.174994,-0.695246,-0.697145,36.927999,197.631314,-219.538802,-0.000001,-0.001145,-0.000000,0.209169,-0.799600,-0.547004,-0.132948,0.191292,-0.900535,-0.390441,-123.324764,-149.435589,226.418966,1
15880.000000,0.167669,-0.693669,-0.700507,27.488337,197.389681,-219.126537,-0.000001,-0.001144,-0.000000,0.206036,-0.798826,-0.548192,-0.137520,0.191294,-0.900535,-0.390441,-117.495013,-147.250364,228.794565,1
15890.000000,0.158666,-0.694957,-0.701327,18.621644,197.175289,-218.244103,-0.000001,-0.001145,-0.000001,0.202897,-0.798026,-0.549362,-0.142087,0.191296,-0.900534,-0.390440,-111.707379,-144.946714,231.105187,1
15900.000000,0.150460,-0.695750,-0.702348,9.620529,196.942496,-216.826825,-0.000001,-0.001144,-0.000001,0.199751,-0.797200,-0.550513,-0.146650,0.191298,-0.900534,-0.390440,-105.963780,-142.526843,233.351030,1
15910.000000,0.142323,-0.694907,-0.704875,1.132917,197.476114,-214.641516,-0.000000,-0.001144,-0.000001,0.196598,-0.796348,-0.551647,-0.151208,0.191300,-0.900534,-0.390440,-100.265976,-139.992904,235.532355,1
15920.000000,0.135348,-0.695261,-0.705898,-8.432815,197.078311,-213.277659,-0.000000,-0.001144,-0.000001,0.193439,-0.795470,-0.552763,-0.155761,0.191302,-0.900533,-0.390440,-94.615572,-137.346983,237.649477,1
15930.000000,0.127276,-0.694335,-0.708307,-17.072466,196.558702,-210.902096,-0.000000,-0.001144,-0.000000,0.190274,-0.794566,-0.553860,-0.160309,0.191304,-0.900533,-0.390440,-89.014024,-134.591086,239.702755,1
15940.000000,0.118663,-0.694577,-0.709565,-25.217904,196.463928,-208.013162,-0.000001,-0.001145,-0.000000,0.187103,-0.793636,-0.554940,-0.164852,0.191306,-0.900533,-0.390440,-83.462645,-131.727127,241.692583,1
15950.000000,0.110534,-0.693122,-0.712295,-33.470304,196.334367,-205.331775,-0.000000,-0.001144,-0.000000,0.183925,-0.792680,-0.556001,-0.169389,0.191308,-0.900532,-0.390439,-77.962616,-128.756917,243.619374,1
15960.000000,0.100905,-0.695549,-0.711358,-41.981183,196.636059,-201.954280,-0.000000,-0.001145,-0.000000,0.180741,-0.791698,-0.557044,-0.173921,0.191310,-0.900532,-0.390439,-72.514992,-125.682152,245.483557,1
15970.000000,0.094862,-0.694218,-0.713486,-50.236701,196.282639,-199.528466,-0.000001,-0.001145,-0.000001,0.177552,-0.790690,-0.558069,-0.178447,0.191312,-0.900531,-0.390439,-67.120716,-122.504409,247.285559,1
15980.000000,0.083788,-0.695201,-0.713915,-57.735208,196.267362,-195.206113,-0.000000,-0.001145,-0.000001,0.174357,-0.789657,-0.559075,-0.182967,0.191314,-0.900531,-0.390439,-61.780634,-119.225132,249.025798,1
15990.000000,0.075944,-0.694474,-0.715499,-66.224458,195.905395,-191.176862,-0.000001,-0.001145,-0.000000,0.171155,-0.788597,-0.560063,-0.187481,0.191316,-0.900531,-0.390439,-56.495501,-115.845633,250.704668,1
16000.000000,0.068898,-0.693685,-0.716976,-73.494902,195.718578,-187.288731,-0.000001,-0.001144,-0.000001,0.167949,-0.787512,-0.561033,-0.191989,0.191318,-0.900530,-0.390439,-51.266004,-112.367084,252.322532,1
16010.000000,0.060030,-0.694119,-0.717353,-80.696047,196.267557,-182.992253,-0.000000,-0.001145,-0.000001,0.164737,-0.786401,-0.561985,-0.196491,0.191320,-0.900530,-0.390438,-46.092772,-108.790516,253.879710,1
16020.000000,0.053617,-0.694812,-0.717190,-88.523533,195.780193,-178.506288,-0.000001,-0.001144,-0.000000,0.161519,-0.785264,-0.562918,-0.200987,0.191322,-0.900530,-0.390438,-40.976393,-105.116818,255.376466,1
16030.000000,0.046319,-0.694250,-0.718242,-96.092917,196.084307,-173.237503,-0.000000,-0.001145,-0.000000,0.158296,-0.784101,-0.563833,-0.205475,0.191324,-0.900529,-0.390438,-35.917434,-101.346739,256.813005,1
16040.000000,0.035136,-0.693877,-0.719236,-102.115378,195.851923,-167.876933,-0.000000,-0.001145,-0.000001,0.155068,-0.782913,-0.564729,-0.209958,0.191326,-0.900529,-0.390438,-30.916451,-97.480892,258.189456,1
16050.000000,0.030148,-0.693722,-0.719611,-109.919790,195.432686,-162.401236,-0.000000,-0.001145,0.000000,0.151835,-0.781699,-0.565607,-0.214433,0.191328,-0.900529,-0.390438,-25.974013,-93.519756,259.505872,1
16060.000000,0.019148,-0.694514,-0.719225,-116.212336,196.021529,-156.783043,-0.000001,-0.001145,-0.000000,0.148597,-0.780460,-0.566466,-0.218901,0.191330,-0.900528,-0.390438,-21.090715,-89.463687,260.762214,1
16070.000000,0.011344,-0.694857,-0.719059,-122.479314,195.647160,-151.531981,-0.000000,-0.001144,-0.000001,0.145354,-0.779195,-0.567307,-0.223362,0.191332,-0.900528,-0.390438,-16.267196,-85.312922,261.958353,1
16080.000000,0.002755,-0.696106,-0.717933,-128.580156,195.798528,-144.875224,-0.000001,-0.001144,-0.000000,0.142107,-0.777904,-0.568129,-0.227816,0.191334,-0.900528,-0.390437,-11.504156,-81.067593,263.094059,1
16090.000000,-0.005078,-0.694473,-0.719501,-134.978691,195.298041,-138.803732,-0.000001,-0.001145,0.000000,0.138854,-0.776588,-0.568933,-0.232262,0.191336,-0.900527,-0.390437,-6.802370,-76.727737,264.168997,1
16100.000000,-0.012227,-0.693901,-0.719966,-140.559125,195.515791,-132.145832,-0.000001,-0.001145,-0.000000,0.135597,-0.775247,-0.569718,-0.236701,0.191338,-0.900527,-0.390437,-2.162704,-72.293306,265.182728,1
16110.000000,-0.020144,-0.693660,-0.720021,-146.853025,195.661205,-125.644666,-0.000000,-0.001145,-0.000001,0.132336,-0.773880,-0.570484,-0.241132,0.191340,-0.900526,-0.390437,2.413875,-67.764184,266.134703,1
16120.000000,-0.029869,-0.694856,-0.718528,-151.642434,195.635245,-119.064792,-0.000001,-0.001144,-0.000000,0.129070,-0.772488,-0.571232,-0.245555,0.191342,-0.900526,-0.390437,6.926408,-63.140068,267.024290,1
16130.000000,-0.037674,-0.695248,-0.717782,-156.990526,195.577176,-111.466520,-0.000000,-0.001144,-0.000001,0.125801,-0.771071,-0.571961,-0.249970,0.191344,-0.900526,-0.390437,11.373698,-58.420695,267.850629,1
16140.000000,-0.045002,-0.694895,-0.717702,-162.128924,195.356460,-103.601316,-0.000000,-0.001144,-0.000001,0.122527,-0.769628,-0.572671,-0.254377,0.191346,-0.900525,-0.390436,15.754339,-53.605853,268.612723,1
16150.000000,-0.052867,-0.694839,-0.717220,-165.900243,195.922678,-96.872362,-0.000000,-0.001144,-0.000000,0.119249,-0.768160,-0.573363,-0.258775,0.191348,-0.900525,-0.390436,20.066770,-48.695338,269.309469,1
16160.000000,-0.061595,-0.693913,-0.717420,-170.146213,195.534022,-88.563185,-0.000001,-0.001145,-0.000001,0.115967,-0.766667,-0.574036,-0.263165,0.191351,-0.900525,-0.390436,24.309268,-43.688974,269.939668,1
